🔒 SKU Row ID,Product Code,Product Name,Zonal/Added to Zonal,Unit,Cost,Supplier ID,Active/Active,Sorting/Pin,History/Created Timestamp,History/Created by User,Import/DatafromCSV ID,Par API/SKU Added to Par Helper,Mask API/Added to SKU Mask,Ownership/Org ID,Flag/Flag,Flag/Flag Message,History/Last updated,History/Last updated by,Delete,Set/Auto-Quantity Weekday,Notes/SKU Global Note
OCUyWW0pT4yOvywSaOAjXg,7007,Natural Yoghurt,,5 Litre,15.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,zMxkv510Sam9Matz3YpWxA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
4RjUoUk7TvmAkdGNbtCBRQ,5576,Bananas,,Each,0.23,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,jw9nobZ-Q9aRDAg8aHXTPw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
QXMSlR1UQMqRxPTxUIOYcQ,22307,Salami Milano,,500g,8.5,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ghnmbDyEQDeg8PQhPS0YIg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
kQEntmPEQIORq2fwQgw9ug,514,Lemons,,Each,0.45,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,t0lokYGvTmiCeP8McEUwRg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
2pAy2tQGTgWA2IZaAe6STg,371,Portobello Mushrooms,,1.5kg,9.45,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,FswnM3nfQty3SGWs8lM1UA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
FLSGnKJMQVu.3wsKw39qVA,1417,Cranberry Sauce,,3kg,17.3,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,CvAxVVg.SoSlfz2Uq9b6KQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a.3h3yATBQ0GJ4jBE5UEhag,427,Beef Tomatoes,,1kg,3.85,L0QTd42GQ0GxQ4XjcnJImw,false,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,moUHds4QSLSPFtJK5rQcxQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
qfa0TM9kQEORBn6EiMfXPQ,1524,Lemon Juice,,1 Litre,4.5,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,RkzXgWqETn6dFN5a4NqHZQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
PCsB5TohQvmLWJWMrNqF5Q,3421,Rocket,,2 x 500g,7.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,rYqjL-eATPCXVY7rQ6dBhQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a.RKJAlgwSsuZTi7nTo4Jtw,252K,Red Onions,,Each,0.35,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ZrCLHYdmTVG6s7ejaSPgAw,,true,wuqj75edR0670x.mQmMz0A,,,"11/06/2025, 10:31:28",Yf4mVmvKQDqbClJDREe1rQ,,,
dqa0CZIfRamaH1t62WD44Q,11561,Pistachio Nibs,,1kg,29.6,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,KH9ydSaASceI9rkNm23Qng,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
ClPlv.5mTfOKwlap8X3Rbw,3431,Cherry Tomatoes on the Vine,,5kg,15.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,oole1WGxQ2W360-qQN8H.A,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a-jqiFm7.SmOD00FQ1mseZA,1559,Pecan Halves,,1kg,17.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,oSYlaInHR8G8lPB9ZVDGfg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
UCjgtaH-QgS1wV7UIowPBA,221,Red Peppers,,Each,1.1,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,KKuLNv.cSxKY2qX74wmv8g,,true,wuqj75edR0670x.mQmMz0A,,,"18/06/2025, 14:02:26",Yf4mVmvKQDqbClJDREe1rQ,,,
KWtUusS9R4yJfijgksmX-g,238,Green Chilli,,1kg,10.5,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,GyoDeUE9SqON9eFPlMhgLQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
Jme0FT7lSPS1mKgBBF0C4g,1603,Chilli Jam,,1.4kg,11.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,HrXxfmB0QPiGWnqeLHR4GQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a-5sw-ueBTdqdamBZKz8Y3Q,1984,Pastrami,,500g,8.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,a.bdV8vLoTuCX8LLg20n5Ew,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
fldFuBMSSGKh4GU5ghdN0Q,11735,Sauerkraut,,680g,2.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,1QUf9JaaSjWH9ggIVmVnsA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
tTAlYuNeRMyp7hxvvnnrJg,607,Dill,,50g,0.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ilj6QQisTV-N0yA8INiVAw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
XI9b9e5LSl655-foPGKy7g,601,Basil,,50g,1.2,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,RFc5ryQlQqibv72SW4GU3w,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
FtAj2C1kQbKAfNWY.BZMYg,2162,Extra Virgin Olive Oil,,5 Litre,37.5,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,xMeXIJ3FRtKNqzGSqGRFWg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
IM5PwyPTTTaFzhHZjU37kQ,5006,Kerrymaid Cheese Slices,,112 slices,9.45,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,vnxmyt7KQwS9fQCDg9q-XA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
Y5eYJZb-RYmKlefInBgg5g,30786,Mustard Mayo,,400ml,3.35,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,dfbvw03PSMmCxr0BAdFyHQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
0FqZgsoDQFyJ.4ceSivI5g,30713,Ground Pistachio Nuts,,1kg,32.5,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,1RaHdJM4SiGilVO.2c2YYw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
pcUYtNdJTMyC3brERfd5wA,1349,Marmite,,500g,7.45,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,cenl7UFdTRubKY6bJPCo8w,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
E5w5ZW-qSO-zLQtrcGcTLw,1766,Garlic Puree,,1kg,7.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,a-cy898wVQ26zBQ1OOukrDg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
azHMCWx9SgOAuboIHG1jog,11412,Sriracha Sauce,,1 ltr,5.74,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,S9cO7IkOSX6WAxdYjfsVjg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
fLyLivxIQXmY1iEO.NO3eQ,1583,Sunflower Oil,,5 Litre,10.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,mX8e-jiATG6TRUckqx9maQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
denESb31SR-dPxMlWHoKOg,5467,Desiccated Coconut,,1kg,4.75,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,UEElfGIoR8ihcQgeWaryBA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
ieuUc4UWTyCPbrkpOF.5VA,7770,Boiron Mango Puree,,1 ltr,9.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ttlZKwtPSPmOyapZa4MH2w,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
F7aLYmeKSG2Mc0Hlkug8PA,11982,Mortadella,,500g,8.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ao-DEFrFTQqFUz-vje9Qsg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
u5XDpw.0QWiZPEn-6uRJDw,30173,Coconut Flakes,,1kg,9.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,6Io9AQmLRk-vx03BkH745A,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
EgM8K1rXRtqqFYxfZZJ3PQ,2916,Garlic Oil,,250ml,9.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,a4oFPYlwRhuP8jXAO6fz8g,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
Epfna4ZPS.ia9jkAcehhcw,29252,Wholemeal Bread Flour,,16kg,13.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ctTJarWmSCCYUyBgh5ap4g,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
c-dOm8INR6Kct15APudcdg,1986,Proscuitto,,500g,9.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,KnQWj7G8QqGeoj.URGi6cA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
Sx2YIC2bQs6nDLpL6foITA,429,Salad Tomatoes,,1kg,3.75,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,MqXfCdwBQLmBaPNwO636JQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
yT464gcARg2NtKrxksm.6Q,7898,Vegetarian Buffalo Mozzarella,,125g each,1.85,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,a.hTVgxZ1R1eqUX8EUk4Q3g,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
2bWuSSjSSC-1HZpURN7X9A,777518,Fresh Mangoes,,9 in a box,19.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,vdQ.3wntRn-6e4LaOFwKNA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a.L4Oa8ppR.2aS8KWNvjT7g,77020,Alpro Almond Milk,,1 ltr,1.85,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,djTJsxL8SeOD4h1YpfQvQQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
icFaW1D0Qv-uoQQJGy5sAQ,3407,Iceberg Lettuce,,each,1.2,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,3IArCUSwSquTBzFvA08skw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a.7Q7NhcBT1e444AoLMFQGg,604,Chives,,50g,0.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,UwnybvDFRMmC4tCmpglP4Q,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
O9ZBZ-NWQQubhMM-Hp5.Gg,809,Red Leicester Cheese,,5kg,7.2,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,Uad7xLXjQaSwfFh1pC8NLA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
ZK-4wKPeTJKSZ6UrSuE3lA,29988,Chia Seeds,,1kg,8.75,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,22jNA045QxyDNkYHyBSiUQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
MLiaUMLPT2mYN87AZzFI2Q,7038,Almond Vegan Yoghurt,,500g,1.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,8lTC7m28THW7f7gFQNYsng,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
p8v4OGAoTJ2oRlf6PQGS.A,229061,Rolled Oats,,25kg,21,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,DwJ.Whv1QYmJ.oqjny3IWA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a.HsWO0FuRjuhxUP8LwRhTg,3484,Gala Apples,,12kg,23.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,hP.O6S5nR4GUrCt4KA4KdA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
W80q41a2QN-BcmCRjvsb.w,28028,Prepped Pomegranate,,1kg,25,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,U7yeZpMVTSa8QJh40PLYYg,,true,wuqj75edR0670x.mQmMz0A,,,"09/06/2025, 8:40:27",LkDqWOiPRS-D6iEdWCD9IA,,,ORDER BEFORE 11AM FOR NEXT DAY
MGq2fCRVRvS9Kq9b5rPisw,222308,Sliced Chorizo,,500g (80 slices),6.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,0tecIeRaS22pWQZvtLmBKA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
k7UuvCvZRVq2CVpMbhUQjw,4420,Mixed Salad Leaves,,125g,1.25,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,FC3BoqjORKKjFScx0BO.Mg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
aIFGuhqgRtuhTNhamjchSw,1546,Flaked Almonds,,1kg,8.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,la6n7HxRQcKHQYtQY6x1qQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
V7bM6FWgTuaJ9KqYuMyWZg,30234,RTE Puy Lentils,,250g,2.05,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,KTQAhF5dQ-qHgbBQuWTtSw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
t8iOMCz7RY-.sZAkkmKVLQ,29279,RTE Red & White Quinoa,,600g,4.4,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,0U9srC9RRAGhdZhRmWY1Mg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
7zP13Hl9RMiJ1zlnw2TcMA,11560,Pine Nuts,,1kg,42,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,EqJsnJrvTp6V39pWnOIsZw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
OHc4ahakQi6V1dVVGMrBcg,1482,Cous Cous,,1kg,2.7,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,S0OFkBqwRVCEsrcLVDuFVg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
V0bZxR8.R8WQlxkLPkf3RA,11699,Pumpkin Seeds,,1kg,6.75,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,Qktm2EJ2QtWBMJjpNHeS1w,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
D74OMhG.Q5GC4YaKJNuvJw,1499,French Dressing,,2.15 ltr,6.65,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,a.wdrp5xtRQCiRyJFZD7GcA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
8TELicm7T.yB5KXTqexeFA,77774,Boiron Strawberry Puree,,1 ltr,10.3,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,bQdcCIqCRnSrC8QES12D8w,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
idErK9I6R3CmGvbCkeJvUg,330005,Vegan Mayonnaise,,2.5 ltr,9.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,2J8STxEwQRu7jVTnQ.K9lQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
kqioekJ8R9a5MLGQMimfBQ,2151,Balsamic Glaze,,500ml,4.4,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,sY67odqsRSKE4b3XfhW1TA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
t5lA8m7iRHCRVW4dJMBFTQ,2020,Sunblush Tomatoes,,1kg,11.25,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,ZPNQWxXHSjOdx14oTzX8OQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
JTjxN8KOQAGoSuM4Pe-28A,408,Round Lettuce,,Each,0.91,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 7:25:56",LkDqWOiPRS-D6iEdWCD9IA,Y-8-LrPARAm5EzMV9FwsCQ,,true,wuqj75edR0670x.mQmMz0A,,,,,false,,
j8hq-kt1Q4SwdSHeKXeOeQ,N/A,Double Choc,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,HQWVcFzARsWMVwgo5xMKHw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
F9PnNBX3RFO3VUzcEK8ufg,N/A,Cookie Dough Stuffed,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,mPMaH627QAa4mtoBNg04Iw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
NSPB9GI8SbK326zVJzWRSQ,N/A,Jammie Dodger,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,23Cm7nEhTZSoAlnrhGhEZA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
lA.nWYb8Q4KAXOZR6BtS6g,N/A,Oreo,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,cGx7l9HBQrCTJJ8GYkGFlQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
9ij-XUkVR8apqklsO.zFzQ,N/A,Salted Caramel,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,pdZJYPb1QJOA1CGSGyuxeg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
9tTOdqtKTDmG7MbaFP6uXQ,N/A,Choc Chunk,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,KQ8uoSuRTVasBPI3dftSQA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
Rbn3Pe2KSySryac8jTQkCA,N/A,Raspberry White Choc,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,5txRLOdPTaaNlVfCB-opDw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
nrHR-WwdQnO9rGcK1S2mLw,N/A,Raspberry Dark Choc,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,zVU22mSGQNa64lH8TI96pA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
tz3VEvdDSoy516U2.K-fAg,N/A,Biscoff,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,y9tfOogDQiGaXBRPfIFIlw,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
BzzpXTfoSyeCbFIX8bRSrQ,N/A,Oreo & Notella (NUTS),,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,PXLAtgCPR8mKB0MQRrSPlQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
NF9.8WwKTmyH-2RdZORgEA,N/A,Rocky Road,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,p3.Qy.sPRUuMBB9HIew7MQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
0ObQoixwRymR1D3Oo1oKmA,N/A,S'mores,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,hldkAxuPRzeauZHRSXw7hg,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
VmHPGCnkTWSZw9kymur.Lw,N/A,Peanut Butter (NUTS),,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,pTo3HhnCSUW3jGEoUp0SOA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
nvdcohYKRkS43.1DwO851A,N/A,Snickers (NUTS),,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,THigORtCS.agdUWSPLXaIA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
c0imzc.iTlO6c3EB86PXlg,N/A,Notella’ (NUTS),,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,09jeyUQsQAOjCsq6QTjoog,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
IFLiGk9xSJuUcqOmn2qZVg,N/A,Choc Sea Salt,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,eDAouzXjSEWkSUoJOQW4nA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
ZcB3GFumTeGHhyxyINQ4kg,N/A,Brookie,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,NLtSodwgTviOjEfUYHj.dQ,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a-L0DGdUBQWW9RhZFA4aAUA,N/A,Banoffee,,1 x 8,14.95,vN5I7OHRT5mTt9oTmVzqvw,true,,"12/05/2025, 9:04:15",LkDqWOiPRS-D6iEdWCD9IA,7BVk.b7NQVCnwquolhgdFA,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
a-nM1i9yvTgOJkUxoUWZF9w,13135,Mango Pieces (Frozen),,1kg,5.3,L0QTd42GQ0GxQ4XjcnJImw,true,,"12/05/2025, 14:32:00",Yf4mVmvKQDqbClJDREe1rQ,,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
xl2PtQpQSTKGW-IFVjzMhg,STCNB/FZ,Frozen Sausage Pattie,,24 Pack,17.22,cOmqAMQhS4W9SwblAgB3PA,true,,"12/05/2025, 14:33:10",Yf4mVmvKQDqbClJDREe1rQ,,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
CThOYfjOQwyPHRkVdo-l4A,N/A,Carmelo's Blood Orange Kombucha,,12 x 330ml,28.8,XhhiGGFWSNmXkPUWC6lvrQ,true,,"23/05/2025, 13:38:12",Yf4mVmvKQDqbClJDREe1rQ,,,true,wuqj75edR0670x.mQmMz0A,,,,,,,
RQ.rpdjpR-arhhKy5KifJQ,55084,Free Range Eggs,,5 Dozen,15.99,JKGzpLFSRxCfAxNLKmy33A,true,,"28/05/2025, 12:11:23",Yf4mVmvKQDqbClJDREe1rQ,,,,wuqj75edR0670x.mQmMz0A,,,,,,,
LF36RZ3PTxucHMyjTPPCNA,5794,Smoked Salmon,,1 KG,29.95,L0QTd42GQ0GxQ4XjcnJImw,true,,"28/05/2025, 12:12:23",Yf4mVmvKQDqbClJDREe1rQ,,,,wuqj75edR0670x.mQmMz0A,,,,,,,
wcCxaIRMR4OT3Mb1Z.s-hQ,19897,Lychee Syrup,,1 LITRE,8.17,IzNRYFFJT.Sje-ugJuIzyQ,,,"10/06/2025, 14:30:52",Yf4mVmvKQDqbClJDREe1rQ,,,,wuqj75edR0670x.mQmMz0A,,,"10/06/2025, 14:57:18",Yf4mVmvKQDqbClJDREe1rQ,,,
